event_id,account_id,user_id,event_type,event_date,duration_mins,participants_count,features_used
EVT00008153,ACC00263,USR002110,Phone,2024-07-25,222,19,
EVT00003087,ACC00024,USR000201,Meeting,21-09-2024,255,10000,
EVT00009277,ACC00124,USR000987,Phone,09-07-2024,89,4,
EVT00006883,ACC00022,USR000182,webinar,2024-07-18,45,39,recording
EVT00009306,ACC00138,USR001077,phone,2024-08-11,323,87,screen_share;recording;breakout_rooms
EVT00007674,ACC00048,USR000384,Phone,2024-09-30,60,37,"screen_share,recording,breakout_rooms,polling"
EVT00003346,ACC00210,USR001577,webinar,2024-08-24,269,94,
EVT00008173,ACC00366,USR002940,phone,2024-07-07,45,74,
EVT00009422,ACC00284,USR002311,meeting,09/12/2024,15,18,
EVT00005871,ACC00388,USR003135,Webinar,,120,64,
EVT00006507,ACC00135,USR001038,phone,2024/09/11,67,74,
EVT00002798,ACC00170,USR001304,Meeting,2024-08-14,60,42,breakout_rooms
EVT00000919,ACC00069,USR000541,Meeting,09/16/2024,45,24,
EVT00001647,ACC00346,USR002767,Webinar,2024/08/20,30,43,"screen_share,recording"
EVT00005123,ACC00239,USR001852,phone,2024-09-21,N/A,85,
EVT00005127,ACC00016,USR000107,meeting,2024-08-05,93,19,
EVT00004622,ACC00239,USR001857,meeting,07/03/2024,30,10,breakout_rooms
EVT00006810,ACC00301,USR002456,Meeting,07/21/2024,15,82,
EVT00000365,ACC00310,USR002522,meeting,09/29/2024,236,,
EVT00002126,ACC00279,USR002243,webinar,21-09-2024,60,37,
EVT00008151,ACC00286,USR002342,MEETING,2024/09/11,111,16,"screen_share,recording,breakout_rooms"
EVT00008718,ACC00138,USR001063,MEETING,17-09-2024,30,0,
EVT00000056,ACC00278,USR002225,Webinar,2024/07/11,45,44,
EVT00000639,ACC00138,USR001068,Meeting,2024-08-14,220,18,"screen_share,recording,breakout_rooms"
EVT00000303,ACC00117,USR000901,Meeting,29-07-2024,84,,"screen_share,breakout_rooms"
EVT00005812,ACC00317,USR002593,Phone,08/01/2024,98,10000,
EVT00001277,ACC00115,USR000882,phone,N/A,365,87,
EVT00004433,ACC00155,USR001187,phone,2024/07/20,30,96,screen_share
EVT00003645,ACC00391,USR003161,Meeting,2024/09/29,89,12,
EVT00004144,ACC00346,USR002782,MEETING,30-07-2024,60,11,recording
EVT00002879,ACC00346,USR002773,phone,2024-07-22,338,4,
EVT00006494,ACC00027,USR000239,MEETING,2024-09-28,45,3,
EVT00005241,ACC00306,USR002496,Webinar,08-07-2024,60,4,
EVT00009409,ACC00239,USR001860,Phone,07/05/2024,45,95,
EVT00006938,ACC00019,USR000365,phone,2024-07-02,344,53,"screen_share,breakout_rooms"
EVT00007241,ACC00025,USR002890,phone,2024-08-02,164,96,
EVT00002594,ACC00075,USR000596,webinar,2024-08-26,100,51,
EVT00002394,ACC00042,USR000349,Webinar,2024-09-19,,36,
EVT00000524,ACC00306,USR002506,Meeting,2024/07/07,30,34,recording
,ACC00214,USR001637,webinar,09/30/2024,45,61,
EVT00006982,ACC00134,USR001021,webinar,2024-08-21,15,94,
EVT00006678,ACC00174,USR001354,Meeting,17-09-2024,15,10,
EVT00003901,ACC00231,USR001787,Meeting,2024-07-28,105,71,
EVT00009635,ACC00139,USR001087,Webinar,07/07/2024,76,56,recording
EVT00005586,ACC00370,USR002997,meeting,09/18/2024,15,77,
EVT00009361,ACC00130,USR999035,Webinar,2024-08-27,N/A,25,
,ACC00193,USR001443,Meeting,2024-08-05,60,68,
EVT00007571,ACC99949,USR003271,meeting,2024-07-13,45,41,
EVT00006778,ACC00161,USR001256,Webinar,08/13/2024,60,27,
EVT00000672,ACC00055,USR000425,Webinar,2024-08-26,369,52,screen_share
EVT00004189,ACC00236,USR001805,Phone,29-07-2024,100,12,
EVT00000667,ACC00170,USR001293,MEETING,,15,74,
EVT00003267,ACC00378,USR999226,webinar,2024-09-09,66,98,
EVT00001888,ACC00039,USR000338,webinar,09/27/2024,119,93,
EVT00008473,ACC00070,USR000543,Webinar,09/01/2024,15,21,
EVT00009092,ACC00239,USR001851,MEETING,2024-07-17,,19,screen_share
EVT00007688,ACC00039,USR000330,Webinar,2024-08-24,218,99,"screen_share,recording,breakout_rooms"
EVT00006032,ACC00039,USR000332,MEETING,2024-08-14,30,94,screen_share
EVT00006091,ACC00358,USR002878,Webinar,2024-07-19,N/A,59,
EVT00006239,ACC00113,USR000833,webinar,2024-07-02,103,86,
EVT00007351,ACC00161,USR001250,Webinar,2024/08/01,107,88,
EVT00007831,ACC00275,USR002206,phone,09-07-2024,480,13,
EVT00000761,ACC00069,USR000511,phone,2024/07/20,382,6,
EVT00006255,ACC00113,USR000847,meeting,2024-09-26,,44,
EVT00001907,ACC00372,USR003016,Webinar,08/27/2024,397,23,
EVT00003819,ACC00100,USR000782,meeting,09/09/2024,45,42,
EVT00006270,ACC00014,USR002608,phone,2024-07-27,93,20,"recording,breakout_rooms"
EVT00004301,ACC00118,USR000924,meeting,09/15/2024,15,0,
EVT00005570,ACC00271,USR002177,meeting,19-07-2024,62,74,
NULL,ACC00022,USR999653,Webinar,09/25/2024,15,96,
EVT00004165,ACC00231,USR001786,meeting,2024/09/25,76,29,
EVT00005972,ACC00061,USR000449,Meeting,2024-09-02,297,72,screen_share
EVT00003580,ACC00269,USR002153,MEETING,07/01/2024,30,27,breakout_rooms
EVT00002833,ACC99999,USR003282,Webinar,,406,66,
EVT00005450,ACC00022,USR000171,Webinar,2024/07/30,15,91,
EVT00003473,ACC00020,USR000123,Meeting,2024/09/04,89,16,
EVT00006328,ACC00180,USR001395,Meeting,,98,19,
EVT00000138,ACC00306,USR002506,meeting,2024-08-31,45,52,breakout_rooms
EVT00007044,ACC00050,USR002526,meeting,2024-08-26,352,90,
EVT00004893,ACC00194,USR001451,Phone,09/24/2024,30,70,
EVT00002181,ACC00120,USR000935,phone,2024/08/05,349,18,
EVT00007731,ACC00226,USR001755,phone,08/03/2024,45,58,
EVT00003178,ACC00120,USR000952,MEETING,08-08-2024,109,30,
EVT00004855,ACC00039,USR000340,phone,2024-09-07,60,98,
EVT00004638,ACC00098,USR000777,phone,2024-09-11,15,37,
EVT00005116,ACC00365,USR002915,MEETING,2024-08-16,239,55,
EVT00007649,ACC00020,USR000124,phone,2024-07-05,107,10,
EVT00004262,ACC00007,USR000712,Webinar,2024-07-24,15,65,
EVT00001332,ACC00226,USR001757,meeting,2024-07-03,112,58,
EVT00007003,ACC00322,USR002640,Meeting,02-07-2024,15,30,breakout_rooms
EVT00006942,ACC00366,USR002942,Webinar,2024/09/03,45,0,breakout_rooms
EVT00008018,ACC00242,USR001902,Webinar,07/11/2024,71,14,
EVT00006242,ACC00012,USR002076,MEETING,03-09-2024,30,90,
EVT00009988,ACC00166,USR001289,Webinar,07/13/2024,377,24,
EVT00006882,ACC00138,USR999948,MEETING,10-07-2024,105,10000,
EVT00004531,ACC00193,USR001434,meeting,09/20/2024,338,11,
EVT00004674,ACC00021,USR000665,Webinar,2024/08/25,15,24,
EVT00006997,ACC00036,USR000292,MEETING,2024-07-05,81,65,"screen_share,recording,breakout_rooms"
EVT00001253,ACC00137,USR001053,meeting,14-07-2024,30,20,
EVT00003375,ACC00100,USR000784,Phone,2024/08/07,60,53,
EVT00002815,ACC00366,USR002935,webinar,2024-07-15,65,64,
,ACC00388,USR003123,Webinar,2024/07/04,360,35,
EVT00006545,ACC00203,USR001489,MEETING,09-09-2024,74,91,
EVT00004859,ACC00342,USR002751,phone,2024/08/15,437,57,
EVT00007902,ACC00019,USR000364,webinar,08/16/2024,218,78,recording
EVT00008581,ACC00342,USR002740,MEETING,2024-07-27,66,77,
EVT00008428,ACC00194,USR999745,Webinar,2024-09-19,15,48,breakout rooms
EVT00001078,ACC99931,USR003263,Webinar,2024/09/26,15,93,
EVT00004364,ACC99999,USR003284,meeting,,428,9,
EVT00000771,ACC00296,USR002427,Webinar,2024/09/27,84,85,
EVT00008866,ACC00296,USR002403,phone,07/06/2024,45,36,
EVT00000250,ACC00103,USR000802,MEETING,2024-09-26,102,81,
EVT00007240,ACC00146,USR001121,MEETING,07/28/2024,152,26,"screen_share,recording"
EVT00003420,ACC00261,USR002100,Meeting,2024-08-22,316,28,
EVT00004977,ACC00278,USR002218,meeting,22-08-2024,64,-5,
EVT00004545,ACC00087,USR000699,MEETING,02-07-2024,235,90,"screen_share,breakout_rooms"
EVT00005566,ACC00259,USR002098,MEETING,2024-09-17,45,57,
EVT00007940,ACC00336,USR002712,MEETING,2024-07-25,284,-5,
EVT00000717,ACC00244,USR001920,webinar,,346,6,
EVT00009653,ACC99977,USR003283,MEETING,2024-09-12,469,60,
EVT00002049,ACC00143,USR001102,webinar,2024-08-16,30,88,
EVT00005998,ACC00245,USR001952,webinar,2024-09-19,111,25,
EVT00006601,ACC00063,USR000492,webinar,2024-07-04,-30,6,"recording,breakout_rooms"
EVT00007246,ACC00156,USR001212,Webinar,2024-07-05,101,38,"screen_share,recording,breakout_rooms,polling"
EVT00004179,ACC00119,USR000930,Webinar,2024/08/23,108,16,
EVT00004810,ACC00039,USR000212,webinar,2024-09-13,209,92,
EVT00009483,ACC00036,USR000274,MEETING,2024-09-02,93,58,
EVT00007141,ACC00120,USR000964,Phone,07/10/2024,15,,
EVT00007191,ACC00052,USR000403,MEETING,08/23/2024,93,25,breakout_rooms
EVT00001461,ACC00356,USR002846,webinar,2024-08-30,15,18,
EVT00005990,ACC00342,USR002752,webinar,2024-08-08,92,35,
EVT00002001,ACC00138,USR001061,Webinar,21-07-2024,195,41,
EVT00008176,ACC00009,USR000023,Phone,NULL,281,3,"screen_share,breakout_rooms"
EVT00000405,ACC00330,USR002693,webinar,2024-09-26,30,58,
EVT00000385,ACC00012,USR999496,MEETING,19-07-2024,447,76,
EVT00009449,ACC00016,USR000110,webinar,2024-08-26,45,25,recording
EVT00009488,ACC00031,USR002885,Webinar,2024/08/11,96,93,
EVT00001634,ACC00055,USR000427,Phone,2024-08-31,45,50,
EVT00009854,ACC00363,USR002912,webinar,2024-08-04,15,40,screen_share
EVT00004785,ACC00165,USR001266,webinar,09/18/2024,88,74,
EVT00009457,ACC00391,USR003173,Webinar,07-07-2024,119,80,screen_share;recording;breakout_rooms
EVT00006971,ACC00149,USR001140,webinar,13-08-2024,91,46,
EVT00003926,ACC00384,USR003105,Webinar,2024-09-07,242,11,screen_share
EVT00004159,ACC00143,USR001091,meeting,09/18/2024,91,38,
EVT00007450,ACC00249,USR002002,Phone,2024/08/15,30,57,"screen_share,recording,breakout_rooms"
EVT00008416,ACC00313,USR002542,webinar,2024-07-03,243,0,
EVT00002194,ACC00366,USR002934,Phone,2024-08-22,,26,"screen_share,recording,breakout_rooms"
EVT00001016,ACC00177,USR001366,webinar,2024-08-16,15,8,
EVT00005125,ACC00155,USR999667,Webinar,2024-09-11,30,19,
EVT00007419,ACC00358,USR002868,Meeting,2024-09-12,30,17,
EVT00007410,ACC00113,USR000832,Phone,2024-07-30,15,11,
EVT00008990,ACC00301,USR002447,webinar,08/27/2024,150,95,
EVT00002872,ACC00248,USR001961,phone,2024/07/28,60,55,
EVT00000010,ACC00012,USR002078,MEETING,2024-09-20,92,51,breakout_rooms
EVT00001839,ACC00033,USR000269,Phone,2024-09-11,45,93,
EVT00004805,ACC00047,USR002465,phone,2024-09-16,424,21,breakout_rooms
EVT00000256,ACC00164,USR001259,phone,2024-08-02,63,100,screen share
EVT00007027,ACC00044,USR000361,Meeting,2024-07-19,15,2,
EVT00005714,ACC00012,USR002085,Phone,08/04/2024,30,84,
EVT00003325,ACC00248,USR001987,Webinar,19-07-2024,138,17,
EVT00007715,ACC00039,USR000218,Phone,2024-08-28,99999,47,
EVT00001582,ACC00166,USR001285,meeting,2024-08-28,60,95,
EVT00000925,ACC00288,USR002344,Phone,09/07/2024,63,89,
EVT00002780,ACC00053,USR000413,Phone,07-07-2024,30,61,
EVT00007892,ACC00295,USR999530,phone,2024-08-01,60,45,
EVT00006133,ACC00204,USR001523,Meeting,07-09-2024,45,37,"screen_share,recording,breakout_rooms,polling"
EVT00005321,ACC00049,USR000396,MEETING,2024-07-30,387,79,screen_share
EVT00007313,ACC00281,USR002259,MEETING,2024-08-18,180,47,"screen_share,recording,breakout_rooms,polling"
EVT00007103,ACC00327,USR002674,webinar,2024-09-02,30,63,
EVT00006043,ACC00112,USR000825,Webinar,10-08-2024,15,68,
EVT00003776,ACC00156,USR001207,webinar,2024/07/12,60,4,
EVT00004836,ACC00367,USR002960,meeting,2024-07-30,348,89,
EVT00004965,ACC00154,USR001155,Phone,2024-07-21,15,77,
EVT00000540,ACC00047,USR002479,meeting,2024-08-03,90,48,
EVT00007484,ACC00055,USR000424,MEETING,2024-09-30,,66,
EVT00002746,ACC00012,USR002079,phone,2024/07/06,15,65,
EVT00003720,ACC00336,USR002715,Phone,,83,99,
EVT00006820,ACC00160,USR001234,MEETING,2024-07-10,60,3,
EVT00009338,ACC00113,USR000836,phone,,30,63,
EVT00004469,ACC00284,USR002320,Webinar,2024/09/04,103,30,recording
EVT00000668,ACC00113,USR000848,Meeting,07/23/2024,30,51,
EVT00007576,ACC00027,USR000239,Meeting,2024-07-27,N/A,59,
EVT00008550,ACC00087,USR000674,phone,07/07/2024,94,25,
EVT00005064,ACC00284,USR002308,phone,24-08-2024,15,5,
EVT00001354,ACC00152,USR999630,MEETING,2024-08-26,60,6,
EVT00007115,ACC00138,USR001081,meeting,2024/07/02,30,96,
EVT00009774,ACC00356,USR002838,MEETING,2024-07-12,374,97,
EVT00008663,ACC00143,USR001101,webinar,,116,18,
EVT00002704,ACC00241,USR001871,Meeting,2024/07/05,120,59,
EVT00003331,ACC00062,USR000467,Webinar,08/28/2024,30,32,
EVT00008054,ACC00346,USR002789,MEETING,2024/09/28,421,100,
EVT00003585,ACC00120,USR000946,MEETING,2024-08-03,45,73,
EVT00009442,ACC00271,USR002178,webinar,2024/09/03,45,64,
EVT00005646,ACC00069,USR000536,phone,28-09-2024,62,13,"recording,breakout_rooms"
EVT00003377,ACC00019,USR000707,Meeting,2024-09-22,72,15,
EVT00001257,ACC00039,USR000212,webinar,09/21/2024,67,58,
EVT00006191,ACC00356,USR002828,meeting,2024/08/09,15,72,
EVT00005349,ACC00146,USR999989,Phone,2024-09-18,30,,
EVT00004176,ACC00125,USR000988,webinar,2024-08-11,30,11,
EVT00004911,ACC00185,USR001403,phone,07/29/2024,60,16,
EVT00001853,ACC00356,USR999869,meeting,2024-09-27,99,94,"recording,breakout_rooms"
EVT00006317,ACC00203,USR001489,webinar,09/10/2024,30,60,
,ACC00135,USR001043,phone,2024/07/05,30,5,
EVT00002106,ACC00014,USR002611,phone,2024/08/31,45,42,
EVT00000134,ACC00307,USR999655,phone,2024/08/14,145,-5,
,ACC00227,USR001763,webinar,2024/07/11,108,66,
EVT00000929,ACC00384,USR003105,phone,2024/08/27,99999,6,
EVT00000824,ACC00036,USR000296,Phone,,-30,11,
EVT00007577,ACC00069,USR000519,webinar,2024-07-30,118,46,
EVT00001532,ACC00214,USR999154,meeting,N/A,15,19,
EVT00001215,ACC00248,USR999400,meeting,16-09-2024,85,92,
EVT00000505,ACC00197,USR001480,Webinar,2024-07-15,30,89,breakout_rooms
EVT00006531,ACC00177,USR001368,Webinar,02-08-2024,15,44,"screen_share,recording"
EVT00003073,ACC00366,USR002945,Phone,2024-07-23,111,90,"screen_share,recording,breakout_rooms,polling"
EVT00009087,ACC00109,USR000818,webinar,,60,,recording
EVT00008648,ACC00062,USR999994,phone,22-09-2024,78,100,
EVT00006620,ACC00286,USR999482,phone,01-08-2024,66,79,
EVT00009274,ACC00278,USR999013,Webinar,2024-07-31,30,37,"screen_share,breakout_rooms"
EVT00003710,ACC00098,USR999809,Phone,2024/07/02,15,12,"screen_share,recording"
EVT00004850,ACC00391,USR999044,Phone,2024-08-26,86,21,
EVT00004749,ACC00214,USR001624,webinar,2024/07/20,60,85,"recording,breakout_rooms"
EVT00004269,ACC00320,USR002601,Meeting,,456,88,
EVT00009879,ACC00322,USR002658,Meeting,06-07-2024,99999,21,breakout_rooms
EVT00008906,ACC00248,USR001964,Meeting,2024-09-17,60,55,recording
EVT00004187,ACC00245,USR001945,Webinar,2024-07-23,95,31,
EVT00005302,ACC00316,USR002559,phone,08/03/2024,N/A,77,
EVT00002924,ACC00245,USR001940,Meeting,08/10/2024,15,73,
EVT00006589,ACC99904,USR003280,Webinar,08/15/2024,60,92,
EVT00001811,ACC00231,USR001788,phone,2024-07-01,60,95,
EVT00003487,ACC00226,USR001752,Webinar,2024-08-10,352,49,
EVT00007420,ACC00156,USR001195,Phone,07/21/2024,119,6,
EVT00003142,ACC00391,USR003169,webinar,30-08-2024,455,49,
EVT00009348,ACC00226,USR001733,Phone,06-08-2024,15,70,"screen_share,breakout_rooms"
EVT00001325,ACC00071,USR999256,MEETING,24-09-2024,226,99,"screen_share,recording,breakout_rooms"
EVT00004313,ACC00310,USR002519,Phone,2024/08/04,30,39,
EVT00007495,ACC00366,USR002936,Meeting,,45,94,breakout_rooms
EVT00008703,ACC00366,USR002947,Meeting,30-08-2024,30,74,
EVT00008692,ACC00330,USR002680,phone,2024/08/18,103,64,
EVT00009504,ACC00161,USR001249,Phone,NULL,411,70,
EVT00005542,ACC00120,USR000953,webinar,07/19/2024,106,56,
EVT00006173,ACC00050,USR999599,Webinar,2024-08-24,45,42,
EVT00001541,ACC00042,USR000356,MEETING,07/25/2024,15,47,
EVT00009410,ACC00185,USR001404,Meeting,2024-07-19,60,69,
EVT00002682,ACC00146,USR001128,Webinar,2024/07/19,60,-5,
EVT00009883,ACC00215,USR001649,Phone,NULL,105,2,
EVT00006314,ACC00290,USR999347,MEETING,27-08-2024,60,64,
EVT00001192,ACC00138,USR001071,MEETING,17-09-2024,111,3,
EVT00005294,ACC00366,USR002948,phone,03-08-2024,15,34,
EVT00001543,ACC00391,USR003173,phone,2024/09/16,327,20,
EVT00007057,ACC00226,USR001735,phone,09/12/2024,15,11,
EVT00002540,ACC00170,USR001315,meeting,2024-08-02,15,50,
EVT00000954,ACC00014,USR000097,Webinar,18-08-2024,N/A,20,
EVT00007242,ACC00031,USR001710,MEETING,2024/09/03,15,,
EVT00006732,ACC00346,USR002773,Meeting,31-08-2024,45,89,breakout_rooms
EVT00004847,ACC00253,USR002057,webinar,2024-07-25,45,44,
EVT00006802,ACC00278,USR002242,Meeting,08/03/2024,70,11,"screen_share,recording"
EVT00008011,ACC00022,USR000174,phone,2024/08/30,15,,
EVT00004331,ACC00203,USR001490,MEETING,2024-07-10,45,33,
EVT00008925,ACC00231,USR001774,Phone,,68,3,
EVT00005335,ACC00161,USR999268,MEETING,2024-08-14,45,81,
EVT00007331,ACC00296,USR002404,Webinar,05-08-2024,208,57,
EVT00009349,ACC00180,USR001391,Meeting,2024-09-08,380,20,"recording,breakout_rooms"
EVT00004730,ACC00310,USR002522,Phone,19-09-2024,15,,
EVT00006542,ACC00178,USR001374,Meeting,2024-08-27,45,42,
EVT00005306,ACC00014,USR999304,Phone,27-08-2024,30,95,
EVT00005162,ACC00395,USR003217,Webinar,09/28/2024,30,68,screen_share
EVT00007861,ACC00225,USR001726,Meeting,2024-08-03,73,50,"recording,breakout_rooms"
EVT00002157,ACC00356,USR002842,Meeting,08/26/2024,424,54,
EVT00001063,ACC00019,USR000702,meeting,15-08-2024,30,10000,"screen_share,recording,breakout_rooms"
EVT00001168,ACC00042,USR000356,Meeting,07/15/2024,,80,
EVT00003637,ACC00096,USR000765,Phone,10-09-2024,192,20,
EVT00007652,ACC00146,USR001116,Meeting,2024-08-19,60,28,
EVT00005589,ACC00014,USR002606,phone,2024/09/19,45,54,"screen_share,recording"
EVT00007193,ACC00384,USR003092,webinar,2024-08-10,15,19,screen_share
EVT00004492,ACC00170,USR001323,phone,2024/08/22,81,37,
EVT00007267,ACC00232,USR001794,webinar,2024/08/11,374,62,
EVT00004981,ACC00013,USR000085,MEETING,2024/09/30,30,50,
EVT00008336,ACC00052,USR000407,Phone,2024-08-10,45,6,
EVT00009953,ACC00022,USR999603,Meeting,,30,98,
EVT00004947,ACC00115,USR000880,Phone,08/24/2024,45,12,
EVT00002783,ACC00082,USR000650,MEETING,14-08-2024,99999,74,"screen_share,recording"
EVT00000718,ACC00363,USR002905,Phone,2024-09-30,90,64,"screen_share,recording"
EVT00002503,ACC00317,USR002580,MEETING,2024-07-28,86,18,
EVT00004361,ACC00271,USR002180,webinar,2024-08-01,68,40,
EVT00004172,ACC00120,USR000937,webinar,02-09-2024,45,72,
EVT00008083,ACC00170,USR001314,Meeting,2024-07-29,101,40,recording
EVT00009761,ACC00290,USR999272,Meeting,2024/08/04,110,9,"screen_share,recording,breakout_rooms"
EVT00000396,ACC00316,USR002568,Phone,N/A,268,31,recording
EVT00007187,ACC00053,USR000417,phone,,60,65,
EVT00009823,ACC00284,USR002294,phone,2024-09-12,45,75,
EVT00004493,ACC00091,USR000722,Phone,2024-09-09,60,24,"screen_share,recording,breakout_rooms"
EVT00001366,ACC00131,USR001010,webinar,14-08-2024,468,73,"screen_share,recording,breakout_rooms"
EVT00009527,ACC00357,USR002855,Phone,08/10/2024,15,40,
EVT00008788,ACC00031,USR001686,MEETING,NULL,131,60,screen_share
EVT00005918,ACC00158,USR999756,Meeting,08/22/2024,300,21,screen_share
EVT00004969,ACC00031,USR000261,Phone,09/28/2024,69,7,"SCREEN_SHARE,BREAKOUT_ROOMS"
EVT00002915,ACC00208,USR001573,phone,2024/07/16,15,47,
EVT00005645,ACC00133,USR001017,webinar,07/29/2024,45,22,
EVT00003767,ACC00296,USR002407,webinar,2024/09/09,332,2,
EVT00003441,ACC00137,USR001056,Meeting,23-08-2024,60,14,
EVT00007358,ACC00028,USR001225,MEETING,2024-08-04,60,-5,
EVT00006807,ACC00356,USR002842,webinar,07/13/2024,78,66,breakout_rooms
EVT00002144,ACC00323,USR002667,Meeting,05-09-2024,30,34,
EVT00005105,ACC00039,USR000314,Meeting,03-09-2024,45,51,
EVT00005074,ACC00053,USR000409,phone,08/25/2024,351,87,
EVT00001572,ACC00284,USR002305,Webinar,2024/07/26,147,35,
EVT00004080,ACC00366,USR002922,Phone,2024/07/07,431,25,
EVT00001123,ACC00010,USR002993,phone,09/19/2024,30,72,screen_share
EVT00002787,ACC00374,USR003031,Phone,2024/07/09,63,5,
EVT00002968,ACC00280,USR002246,phone,2024/08/01,45,63,
EVT00002505,ACC00346,USR002769,meeting,08/16/2024,30,57,
EVT00005989,ACC00224,USR001721,MEETING,2024-09-29,110,48,
EVT00008868,ACC00195,USR001458,MEETING,08/20/2024,219,85,screen_share
EVT00007165,ACC00010,USR000038,webinar,2024-08-03,60,34,
EVT00000729,ACC00024,USR000194,meeting,01-10-2024,117,22,
EVT00007588,ACC00236,USR001804,phone,2024/07/12,30,5,"screen_share,breakout_rooms"
EVT00007544,ACC00061,USR000448,webinar,29-08-2024,111,35,recording
EVT00000413,ACC00047,USR002113,Meeting,2024-07-23,61,85,
EVT00005746,ACC00180,USR001385,webinar,18-09-2024,98,47,screen_share | recording | breakout_rooms
EVT00007669,ACC99950,USR003260,Phone,2024-08-02,98,94,
EVT00000826,ACC00378,USR003060,phone,09/02/2024,15,22,
EVT00003268,ACC00075,USR000596,meeting,2024-09-07,72,72,breakout_rooms
EVT00003975,ACC00316,USR002558,webinar,16-07-2024,45,17,
EVT00008809,ACC00299,USR002439,meeting,25-09-2024,224,35,screen_share
EVT00008307,ACC00031,USR002882,Phone,08/17/2024,60,40,
EVT00000418,ACC00004,USR001827,Phone,12-09-2024,60,,
,ACC00053,USR000418,webinar,07/04/2024,114,10000,
,ACC00395,USR003211,phone,2024-07-15,115,9,
,ACC00336,USR002711,webinar,2024-09-20,-30,32,recording
EVT00008946,ACC00378,USR003060,webinar,2024-09-06,102,54,recording
EVT00003374,ACC00087,USR000701,webinar,,111,82,recording
EVT00005727,ACC00004,USR001845,Meeting,2024-09-26,82,60,breakout_rooms
EVT00004108,ACC00117,USR000903,Phone,2024-09-28,94,59,
EVT00004381,ACC00263,USR002106,Phone,08/21/2024,76,73,"screen_share,breakout_rooms"
EVT00007724,ACC00082,USR000646,meeting,2024/07/09,60,97,
EVT00001067,ACC00286,USR002336,Phone,2024-08-06,108,66,
EVT00003914,ACC00391,USR003160,Meeting,2024-09-18,60,43,
EVT00005537,ACC00087,USR000682,Phone,2024-09-06,30,87,
EVT00008003,ACC00163,USR001258,Phone,2024/08/21,60,,screen_share
EVT00005388,ACC00172,USR001328,Meeting,2024-09-09,426,21,
EVT00005733,ACC00214,USR001616,MEETING,08/20/2024,-30,72,
EVT00002739,ACC00312,USR002538,meeting,2024-07-01,60,57,
EVT00005053,ACC00176,USR001357,Meeting,2024/09/26,30,69,recording;breakout_rooms
EVT00004001,ACC00138,USR001070,MEETING,09/11/2024,109,78,"screen_share,recording,breakout_rooms,polling"
EVT00002428,ACC00014,USR002628,Webinar,2024-07-15,83,40,
EVT00006834,ACC00036,USR000292,phone,28-07-2024,15,2,"screen_share,recording"
EVT00001688,ACC00165,USR001262,meeting,09/07/2024,83,27,
EVT00000852,ACC00120,USR000969,MEETING,07-07-2024,45,78,
EVT00006304,ACC00356,USR002847,Webinar,2024/07/21,60,49,
EVT00009088,ACC00046,USR000376,Webinar,07/28/2024,68,76,
EVT00005879,ACC00215,USR001660,Webinar,2024-09-04,30,70,"screen_share,recording,breakout_rooms"
EVT00008528,ACC00374,USR003027,webinar,08/25/2024,68,93,
EVT00002840,ACC00334,USR002707,webinar,2024-07-22,195,28,
EVT00004612,ACC00158,USR001221,meeting,2024-09-27,30,96,
EVT00009541,ACC00284,USR002307,Webinar,11-07-2024,45,73,
EVT00009208,ACC00050,USR002527,Meeting,12-09-2024,82,44,
EVT00002490,ACC00346,USR002775,Phone,07/22/2024,15,34,
EVT00006906,ACC00388,USR003114,meeting,16-07-2024,359,49,
EVT00007391,ACC00091,USR000745,MEETING,2024-07-08,132,25,"screen_share,recording"
EVT00002850,ACC00226,USR001730,meeting,2024-07-04,60,59,
EVT00006666,ACC00143,USR001099,webinar,2024-07-16,66,85,
EVT00005882,ACC00195,USR001468,MEETING,2024/08/20,15,52,
EVT00004453,ACC00180,USR001393,Meeting,2024-07-25,,89,
EVT00007422,ACC00295,USR002390,MEETING,2024-09-21,30,90,
EVT00006485,ACC00346,USR002792,MEETING,2024-07-13,119,96,screen_share
EVT00002480,ACC00242,USR001874,MEETING,08/28/2024,45,17,recording
EVT00006618,ACC00248,USR001968,Webinar,2024-08-03,45,36,
EVT00002142,ACC00204,USR001512,phone,2024-07-10,62,82,
EVT00005189,ACC00235,USR001797,Phone,2024-07-15,45,57,
EVT00009705,ACC00114,USR000865,meeting,07/26/2024,15,66,"screen share,recording,breakout rooms,polling"
EVT00002745,ACC00340,USR002734,MEETING,NULL,30,38,"screen_share,recording,breakout_rooms,polling"
EVT00007254,ACC00290,USR999357,MEETING,2024-09-23,238,67,
EVT00003507,ACC00263,USR002106,Webinar,2024/09/04,277,8,"screen_share,recording"
EVT00001680,ACC00263,USR002108,webinar,2024-09-11,15,95,
EVT00004250,ACC00281,USR002285,Phone,09/20/2024,15,84,
EVT00003148,ACC00322,USR002638,phone,,411,93,screen_share
EVT00008131,ACC00322,USR002630,Phone,2024/07/17,290,55,recording
EVT00007005,ACC00268,USR002142,phone,2024-08-18,60,64,
EVT00000581,ACC00358,USR002861,meeting,07/08/2024,87,63,"recording,breakout_rooms"
,ACC99954,USR999316,MEETING,,45,19,"recording,breakout_rooms"
EVT00003344,ACC00009,USR000028,Meeting,2024-08-05,,99,
EVT00007405,ACC00030,USR000247,Meeting,26-09-2024,60,74,
EVT00003673,ACC00143,USR001098,meeting,09/16/2024,99999,34,"screen_share,recording,breakout_rooms,polling"
